,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
w-CNN,33.953153999999998,70.975434000000007,106.74279300000001,142.969368,177.24579600000001,211.484522,245.660642,279.69848100000002,313.90945599999998,348.06879900000001,382.35183499999999,416.71108199999998,451.02874400000002,485.31588799999997,519.69148700000005,553.99944900000003,588.352441,622.70915400000001,657.08398899999997,691.47149400000001,,0.058735999999999997,0.039343000000000003,0.031905999999999997,0.030039,0.028681999999999999,0.027373999999999999,0.027310000000000001,0.026313,0.025659000000000001,0.025793,0.026196000000000001,0.026086000000000002,0.02606,0.026136,0.025950999999999998,0.026051000000000001,0.025937999999999999,0.026082000000000001,0.026020999999999999,0.026027000000000002,,9823,9871,9891,9904,9905,9912,9910,9921,9920,9919,9918,9920,9918,9918,9917,9918,9919,9920,9920,9919,
w-CNN,32.653252000000002,68.079537999999999,104.29097400000001,137.95963,171.174375,204.32689300000001,237.44841500000001,270.60412700000001,303.75440800000001,336.86066299999999,370.026139,403.17997700000001,436.36993799999999,469.51547399999998,502.66956699999997,535.79738099999997,568.88261299999999,602.01854300000002,635.15626599999996,668.27205400000003,,0.063002000000000002,0.037344000000000002,0.031843999999999997,0.030997,0.028572,0.028178999999999999,0.02758,0.027036000000000001,0.026512000000000001,0.026509999999999999,0.026259999999999999,0.026519000000000001,0.026530999999999999,0.026553,0.026342000000000001,0.026425000000000001,0.026533000000000001,0.026509000000000001,0.026478000000000002,0.026436999999999999,,9786,9875,9879,9891,9900,9909,9901,9907,9910,9912,9918,9914,9915,9915,9915,9913,9913,9914,9913,9913,
w-CNN,30.885712000000002,66.218624000000005,102.011296,137.091837,170.93688299999999,204.90317200000001,238.76694000000001,272.64676400000002,306.59847300000001,340.536405,374.32948299999998,408.18934300000001,442.041877,475.93309099999999,509.802481,543.56666900000005,577.37676199999999,611.23595899999998,645.11095799999998,678.83996100000002,,0.073973999999999998,0.042655999999999999,0.034331,0.031774999999999998,0.030825999999999999,0.028767000000000001,0.027893000000000001,0.027390000000000001,0.026636,0.02666,0.026651999999999999,0.026835999999999999,0.026827,0.026716,0.026550000000000001,0.02664,0.026773999999999999,0.026630999999999998,0.026627000000000001,0.026575000000000001,,9768,9861,9887,9899,9900,9909,9906,9905,9905,9913,9912,9914,9911,9910,9911,9909,9909,9910,9908,9908,
w-CNN,32.585160999999999,66.602152000000004,100.64940900000001,134.56137799999999,168.627895,203.822462,239.07614100000001,273.134433,307.11627600000003,341.43636800000002,375.43278299999997,409.50233500000002,443.42395800000003,477.423044,511.48753499999998,545.54452400000002,579.55450299999995,613.59212300000002,647.70650999999998,681.73106499999994,,0.057116,0.034491000000000001,0.030735999999999999,0.028322,0.026606000000000001,0.025672,0.02571,0.024899999999999999,0.024197,0.024367,0.024716999999999999,0.024566999999999999,0.024652,0.024625000000000001,0.024369999999999999,0.024371,0.024306999999999999,0.024393000000000001,0.024323999999999998,0.024381,,9814,9879,9900,9902,9910,9914,9920,9919,9920,9919,9925,9922,9922,9923,9923,9924,9925,9923,9922,9923,
w-CNN,33.425176999999998,67.513741999999993,101.629982,135.989531,169.71947299999999,203.35898800000001,237.022637,270.69153699999998,304.38949400000001,337.99647299999998,371.70534199999997,405.354938,438.97938799999997,472.58171800000002,506.26406700000001,539.91706999999997,573.55397200000004,607.23350400000004,640.91432699999996,674.52684399999998,,0.055316999999999998,0.039976999999999999,0.033987000000000003,0.030166999999999999,0.03032,0.029218000000000001,0.028027,0.027650000000000001,0.027383000000000001,0.027130999999999999,0.026980000000000001,0.027084,0.026949000000000001,0.027144999999999999,0.027,0.027060000000000001,0.027099999999999999,0.027007,0.027089999999999999,0.027047000000000002,,9818,9862,9883,9903,9892,9904,9903,9906,9915,9912,9913,9913,9914,9917,9918,9917,9916,9916,9917,9915,
w-CNN,32.700491199999995,67.877898000000002,103.06489080000001,137.71434879999998,171.54088439999998,205.5792074,239.59495499999997,273.35506839999999,307.15362140000002,340.97974160000001,374.76911639999997,408.587535,442.36878100000001,476.15384299999994,509.98302739999997,543.76501859999996,577.54405819999999,611.35785659999999,645.19440999999995,678.96828359999995,,0.061629000000000003,0.038762200000000004,0.032560800000000001,0.030259999999999999,0.029001199999999998,0.027841999999999999,0.027304000000000002,0.026657800000000002,0.026077400000000001,0.026092199999999999,0.026161,0.026218399999999996,0.026203799999999999,0.026235000000000001,0.026042599999999999,0.026109400000000005,0.026130399999999998,0.026124399999999999,0.026107999999999999,0.026093399999999999,,9801.7999999999993,9869.6000000000004,9888,9899.7999999999993,9901.3999999999996,9909.6000000000004,9908,9911.6000000000004,9914,9915,9917.2000000000007,9916.6000000000004,9916,9916.6000000000004,9916.7999999999993,9916.2000000000007,9916.3999999999996,9916.6000000000004,9916,9915.6000000000004,
RNN,6.6369559999999996,14.002800000000001,21.136523,28.361336999999999,35.566225000000003,42.594402000000002,49.937396999999997,57.365319,64.477237000000002,71.806394999999995,78.955235000000002,86.276944999999998,93.604890999999995,100.834727,108.277657,115.506045,123.03596400000001,130.48021600000001,138.07549,145.345584,,0.35482200000000003,0.13084499999999999,0.110745,0.098451999999999998,0.10141500000000001,0.089234999999999995,0.091655,0.089966000000000004,0.089452000000000004,0.090843999999999994,0.090646000000000004,0.089455999999999994,0.091243000000000005,0.089507000000000003,0.093047000000000005,0.091990000000000002,0.093063000000000007,0.092882999999999993,0.091798000000000005,0.092614000000000002,,9004,9644,9717,9786,9781,9812,9816,9830,9836,9837,9838,9831,9835,9841,9829,9835,9834,9838,9836,9831,
RNN,6.7866249999999999,14.083855,21.165074000000001,28.155745,35.118833000000002,42.013295999999997,49.147331000000001,56.348970000000001,63.211359999999999,70.330608999999995,77.433510999999996,84.648966999999999,91.537440000000004,98.753326000000001,105.66995799999999,112.739295,119.920264,126.969784,133.901916,140.90055799999999,,0.35482200000000003,0.13084499999999999,0.110745,0.098451999999999998,0.10141500000000001,0.089234999999999995,0.091655,0.089966000000000004,0.089452000000000004,0.090843999999999994,0.090646000000000004,0.089455999999999994,0.091243000000000005,0.089507000000000003,0.093047000000000005,0.091990000000000002,0.093063000000000007,0.092882999999999993,0.091798000000000005,0.092614000000000002,,9004,9644,9717,9786,9781,9812,9816,9830,9836,9837,9838,9831,9835,9841,9829,9835,9834,9838,9836,9831,
RNN,6.8740370000000004,14.223967,21.313791999999999,28.520094,35.566687000000002,42.918263000000003,50.018110999999998,57.097788999999999,64.043807000000001,71.055212999999995,78.256730000000005,85.420385999999993,92.650193999999999,99.582183999999998,106.676238,113.740315,120.95955600000001,127.958918,135.02358000000001,142.32978499999999,,0.35482200000000003,0.13084499999999999,0.110745,0.098451999999999998,0.10141500000000001,0.089234999999999995,0.091655,0.089966000000000004,0.089452000000000004,0.090843999999999994,0.090646000000000004,0.089455999999999994,0.091243000000000005,0.089507000000000003,0.093047000000000005,0.091990000000000002,0.093063000000000007,0.092882999999999993,0.091798000000000005,0.092614000000000002,,9004,9644,9717,9786,9781,9812,9816,9830,9836,9837,9838,9831,9835,9841,9829,9835,9834,9838,9836,9831,
RNN,6.6818419999999996,14.000332999999999,21.353038999999999,28.547733999999998,35.653053999999997,42.887512000000001,50.186475999999999,57.487926999999999,64.831988999999993,72.125414000000006,79.523235,86.505015,93.682337000000004,100.718997,108.109711,115.195763,122.504527,129.75473099999999,136.907273,144.21162200000001,,0.35482200000000003,0.13084499999999999,0.110745,0.098451999999999998,0.10141500000000001,0.089234999999999995,0.091655,0.089966000000000004,0.089452000000000004,0.090843999999999994,0.090646000000000004,0.089455999999999994,0.091243000000000005,0.089507000000000003,0.093047000000000005,0.091990000000000002,0.093063000000000007,0.092882999999999993,0.091798000000000005,0.092614000000000002,,9004,9644,9717,9786,9781,9812,9816,9830,9836,9837,9838,9831,9835,9841,9829,9835,9834,9838,9836,9831,
RNN,6.6971569999999998,13.675140000000001,20.837944,28.011092000000001,34.854816,41.797403000000003,48.911931000000003,55.690100000000001,62.769193999999999,70.037525000000002,77.251987999999997,84.513034000000005,91.853271000000007,99.444084000000004,106.578266,113.708849,120.688186,127.942683,134.97280000000001,141.967814,,0.35482200000000003,0.13084499999999999,0.110745,0.098451999999999998,0.10141500000000001,0.089234999999999995,0.091655,0.089966000000000004,0.089452000000000004,0.090843999999999994,0.090646000000000004,0.089455999999999994,0.091243000000000005,0.089507000000000003,0.093047000000000005,0.091990000000000002,0.093063000000000007,0.092882999999999993,0.091798000000000005,0.092614000000000002,,9004,9644,9717,9786,9781,9812,9816,9830,9836,9837,9838,9831,9835,9841,9829,9835,9834,9838,9836,9831,
RNN,6.7353234000000004,13.997219000000001,21.161274400000003,28.3192004,35.351922999999999,42.442175200000001,49.6402492,56.798020999999991,63.866717399999992,71.071031200000007,78.284139800000005,85.472869400000008,92.66562660000001,99.866663599999995,107.062366,114.1780534,121.42169940000001,128.62126640000002,135.7762118,142.9510726,,0.35482200000000003,0.13084499999999999,0.11074500000000001,0.098451999999999998,0.10141500000000001,0.089234999999999995,0.091655,0.089966000000000004,0.089452000000000004,0.090843999999999994,0.090646000000000004,0.089455999999999994,0.091243000000000005,0.089507000000000003,0.093047000000000005,0.091990000000000002,0.093063000000000007,0.092882999999999993,0.091798000000000005,0.092614000000000002,,9004,9644,9717,9786,9781,9812,9816,9830,9836,9837,9838,9831,9835,9841,9829,9835,9834,9838,9836,9831,
w-RNN,6.7051439999999998,13.91666,21.240095,28.401050999999999,35.417721999999998,42.637349999999998,49.672488000000001,56.646703000000002,63.918880000000001,70.706256999999994,77.695083999999994,84.670201000000006,91.791059000000004,99.055404999999993,106.028662,113.01802499999999,120.1784,127.21919699999999,134.448339,141.44349299999999,,0.20791599999999999,0.14317199999999999,0.101719,0.089160000000000003,0.089523000000000005,0.076867000000000005,0.077751000000000001,0.074785000000000004,0.074238999999999999,0.074416999999999997,0.073825000000000002,0.073747999999999994,0.074297000000000002,0.073801000000000005,0.074551000000000006,0.073938000000000004,0.074718999999999994,0.074147000000000005,0.073749999999999996,0.074115,,9490,9630,9752,9790,9816,9835,9826,9842,9840,9845,9849,9848,9849,9853,9851,9849,9849,9851,9850,9850,
w-RNN,6.6951749999999999,13.715521000000001,20.791423000000002,28.168123000000001,35.195723000000001,42.281177,49.399977999999997,56.576334000000003,63.853498000000002,71.070170000000005,78.222752,85.268692999999999,92.365562999999995,99.508447000000004,106.611408,113.87862800000001,121.04499199999999,128.06523799999999,135.406092,142.538771,,0.22632099999999999,0.11611299999999999,0.095256999999999994,0.090172000000000002,0.075233999999999995,0.075989000000000001,0.072081999999999993,0.069802000000000003,0.068992999999999999,0.068459000000000006,0.070266999999999996,0.068561999999999998,0.067361000000000004,0.068401000000000003,0.068087999999999996,0.068916000000000005,0.068626999999999994,0.068623000000000003,0.068528000000000006,0.068779999999999994,,9372,9688,9749,9766,9815,9816,9833,9838,9840,9846,9847,9854,9855,9849,9849,9848,9846,9849,9850,9850,
w-RNN,6.9301560000000002,13.881755,21.018381999999999,28.143208000000001,35.266384000000002,42.424790000000002,49.362689000000003,56.395713000000001,63.486114999999998,70.726990000000001,77.793741999999995,84.945150999999996,92.192695999999998,99.208099000000004,106.429299,113.36543,120.429137,127.30765599999999,134.49315100000001,141.594629,,0.20230300000000001,0.13991700000000001,0.099265000000000006,0.087580000000000005,0.082431000000000004,0.080907000000000007,0.079435000000000006,0.077090000000000006,0.077730999999999995,0.080111000000000002,0.078339000000000006,0.078245999999999996,0.078527,0.078383999999999995,0.078627000000000002,0.080030000000000004,0.079690999999999998,0.079978999999999995,0.078270999999999993,0.078963000000000005,,9479,9633,9748,9772,9802,9822,9821,9825,9823,9828,9829,9827,9836,9832,9836,9836,9837,9840,9833,9835,
w-RNN,6.6439649999999997,14.018397999999999,21.129638,28.275200000000002,35.399444000000003,42.408324,49.443935000000003,56.250458999999999,63.350265,70.487869000000003,77.663179,84.608478000000005,91.708524999999995,98.694118000000003,105.72766,112.733664,119.71275300000001,127.060858,134.14611199999999,141.103477,,0.30207600000000001,0.12509300000000001,0.10632800000000001,0.091496999999999995,0.091109999999999997,0.085596000000000005,0.081495999999999999,0.083567000000000002,0.083432999999999993,0.083350999999999995,0.083399000000000001,0.082088999999999995,0.083412,0.083138000000000004,0.083446999999999993,0.083627000000000007,0.083672999999999997,0.083930000000000005,0.083687999999999999,0.083656999999999995,,9131,9672,9737,9780,9792,9804,9821,9814,9823,9820,9830,9827,9833,9833,9830,9830,9832,9830,9827,9828,
w-RNN,6.5984389999999999,13.897209,20.864238,27.971581,35.056311000000001,42.100644000000003,49.131149999999998,56.365288,63.407567999999998,70.556027999999998,77.959332000000003,84.975072999999995,92.26079,99.326858999999999,106.593613,113.797524,121.049199,128.17173600000001,135.16280599999999,142.267741,,0.32319999999999999,0.194245,0.12787000000000001,0.105804,0.100685,0.090991000000000002,0.089229000000000003,0.085177000000000003,0.082108,0.085507,0.086140999999999995,0.083821999999999994,0.085489999999999997,0.084557999999999994,0.084547999999999998,0.085005999999999998,0.085768999999999998,0.084948999999999997,0.084057999999999994,0.085302000000000003,,9097,9474,9720,9760,9771,9797,9803,9812,9818,9820,9814,9826,9822,9825,9824,9825,9826,9829,9828,9826,
w-RNN,6.7145758000000004,13.885908599999999,21.008755200000003,28.191832599999998,35.267116799999997,42.370457000000002,49.402048000000001,56.446899400000007,63.603265199999996,70.709462800000011,77.866817800000007,84.8935192,92.063726599999995,99.158585600000009,106.27812840000001,113.3586542,120.4828962,127.56493700000001,134.7313,141.7896222,,0.25236320000000001,0.143708,0.1060878,0.092842599999999997,0.087796600000000002,0.082070000000000004,0.079998600000000003,0.078084200000000006,0.077300800000000003,0.078368999999999994,0.078394199999999997,0.077293399999999984,0.077817400000000009,0.0776564,0.07785220000000001,0.078303399999999995,0.078495799999999991,0.078325600000000009,0.077658999999999992,0.078163399999999994,,9313.7999999999993,9619.3999999999996,9741.2000000000007,9773.6000000000004,9799.2000000000007,9814.7999999999993,9820.7999999999993,9826.2000000000007,9828.7999999999993,9831.7999999999993,9833.7999999999993,9836.3999999999996,9839,9838.3999999999996,9838,9837.6000000000004,9838,9839.7999999999993,9837.6000000000004,9837.7999999999993,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
